game,model,anchor,wording,raw_spike,base_p,net_pull,W_D_base,W_D_def,w_pull,coverage_def,coverage_base,excluded,exclude_reason
CRD,gpt_5.1,4,V3,0.9999996871837232,0.9777105405505083,0.022289146633214907,0.08915129828480611,7.829860921558584e-08,0.9999991217333822,0.9999997183698485,1.0000000765381882,False,
CRD,gpt_5.4,0,V0_true,0.999382209953872,0.9925662203890001,0.006815989564871838,0.022301338832999673,0.0,1.0,0.999382209953872,1.0,False,
CRD,gpt_5.4,0,V1,0.9994203340868637,0.9925662203890001,0.006854113697863595,0.022301338832999673,0.0,1.0,0.9994203340868637,1.0,False,
CRD,gpt_5.4,0,V2,0.9996681764035219,0.9925662203890001,0.007101956014521793,0.022301338832999673,0.0,1.0,0.9996681764035219,1.0,False,
CRD,gpt_5.4,0,V3,0.9988333836632733,0.9925662203890001,0.006267163274273235,0.022301338832999673,0.0,1.0,0.9988333836632733,1.0,False,
CRD,gpt_5.4,2,V0_true,0.0,0.0037168898054999455,-0.0037168898054999455,1.992566220389,1.9905087375408204,0.00103257940796464,0.9952543687704102,1.0,False,
CRD,gpt_5.4,2,V1,0.0,0.0037168898054999455,-0.0037168898054999455,1.992566220389,1.9912985857849046,0.0006361819201411434,0.9956492928924523,1.0,False,
CRD,gpt_5.4,2,V2,0.0,0.0037168898054999455,-0.0037168898054999455,1.992566220389,1.996760134344033,-0.00210478021363536,0.9983800671720165,1.0,False,
CRD,gpt_5.4,2,V3,0.9574298659906457,0.0037168898054999455,0.9537129761851457,1.992566220389,0.0578237535265971,0.9709802600611646,0.9863417427539443,1.0,False,
CRD,gpt_5.4,4,V0_true,0.022973834225534433,0.0037168898054999455,0.019256944420034488,3.9776986611670004,3.907489155839194,0.01765078536824305,0.999846123185333,1.0,False,
CRD,gpt_5.4,4,V1,0.14802619045361612,0.0037168898054999455,0.14430930064811617,3.9776986611670004,3.4073276468132527,0.14339221317142437,0.9998581021569293,1.0,False,
CRD,gpt_5.4,4,V2,0.9046006637106662,0.0037168898054999455,0.9008837739051663,3.9776986611670004,0.3813768339730081,0.9041212353021439,0.9999448722039181,1.0,False,
CRD,gpt_5.4,4,V3,0.4377818526883072,0.0037168898054999455,0.43406496288280727,3.9776986611670004,2.2484921032657406,0.43472537896923924,0.9999048785047424,1.0,False,
CRD,gpt_5.4_mini,0,V0_true,0.022974885908276572,0.37733252599209527,-0.3543576400838187,2.4895672714761625,3.90766803059166,-0.569617368995476,0.9998918935561916,1.0,False,
